event-id,visible,timestamp,location-long,location-lat,behavioural-classification,comments,location-error-text,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
260310620,true,1997-10-01 12:00:00.000,14.1151764752,45.9468504527,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",431420.5820566809,5088522.832400296,"33N"
260310621,true,1997-10-02 00:00:00.000,14.1108028697,45.9380436789,"aa","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",431070.6870693367,5087548.124939371,"33N"
260310622,true,1997-10-03 14:00:00.000,14.0433800542,45.9590937743,"ii","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",425872.24722469377,5089947.404862737,"33N"
260310623,true,1997-10-04 13:40:00.000,14.1804351467,45.8728802076,"aa","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",436394.0894099518,5080250.315151232,"33N"
260310624,true,1997-10-06 03:40:00.000,14.1797623241,45.8967196913,"aa","am","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",436369.0969105749,5082899.520075713,"33N"
260310625,true,1997-10-07 17:30:00.000,14.1824111652,45.8479252161,"aa","am","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",436519.0519037487,5077476.14773657,"33N"
260310626,true,1997-10-08 21:30:00.000,14.1757082899,45.8658728509,"aa","am","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",436019.201918868,5079475.547671456,"33N"
260310627,true,1997-10-09 13:30:00.000,14.1865760501,45.871349461,"ii","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",436868.94689770683,5080075.367658711,"33N"
260310628,true,1997-10-10 13:10:00.000,14.1745968905,45.8539426206,"aa","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",435919.23192503396,5078150.945218076,"33N"
260310629,true,1997-10-12 17:30:00.000,14.1854687851,45.8810142795,"aa","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",436793.9693958369,5081150.045120358,"33N"
260310630,true,1997-10-15 10:55:00.000,14.2638512274,45.8720983839,"ii","less than 300 m from highway","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",442867.1467182216,5080100.360151788,"33N"
260310631,true,1997-10-27 14:26:00.000,14.3706599132,45.8812845328,"nm","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",451164.65646628017,5081050.075125906,"33N"
260310632,true,1997-10-31 14:00:00.000,14.4782647258,45.8780024223,"nm","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999",459512.1512155414,5080625.202642147,"33N"
260310634,true,1995-04-05 03:00:00.000,14.3025221824,45.8698665624,"aa","","4","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999",445866.2466245369,5079825.442664611,"33N"
260310635,true,1995-04-06 15:20:00.000,14.3114069408,45.9065866477,"aa","","4","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999",446591.0290997162,5083899.220038256,"33N"
260310636,true,1995-04-07 12:00:00.000,14.3123735429,45.9065924684,"ii","","3","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999",446666.0066015259,5083899.220044307,"33N"
260310637,true,1995-04-08 08:15:00.000,14.3752645254,45.8727618389,"ai","","2","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999",451514.55145416583,5080100.360160837,"33N"
260310638,true,1995-04-09 08:30:00.000,14.2891019524,45.8616857682,"ii","","3","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999",444816.5616573175,5078925.712693144,"33N"
260310639,true,1995-04-10 17:00:00.000,14.3169312565,45.9027957327,"ii","","1","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999",447015.9015913027,5083474.347556776,"33N"
260310640,true,1995-04-11 12:00:00.000,14.3266631676,45.9239983222,"ia","","2","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999",447790.66906455276,5085823.642489289,"33N"
260310641,true,1995-04-13 07:00:00.000,14.3072938731,45.9004882623,"aa","","3","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999",446266.1266094426,5083224.422562162,"33N"
260310642,true,1995-04-14 07:00:00.000,14.3104876815,45.9027570334,"aa","","1","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999",446516.05160171364,5083474.347550798,"33N"
260310643,true,1995-04-15 16:00:00.000,14.3107987266,45.9036586916,"ia","","3","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999",446541.04410130763,5083574.317557123,"33N"
260310644,true,1995-04-22 08:00:00.000,14.4008048668,45.8634508619,"ai","","1","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999",453488.95889878995,5079050.675194176,"33N"
260310645,true,1995-04-24 11:00:00.000,14.2845976858,45.8614327089,"nm","","3","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999",444466.6666691446,5078900.720197326,"33N"
260310646,true,1995-04-29 12:30:00.000,14.4055718922,45.8693243751,"aa","","4","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999",453863.8463854345,5079700.4801695775,"33N"
260310647,true,1995-04-30 11:30:00.000,14.4068526793,45.8700058705,"aa","","3","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999",453963.816381332,5079775.457664859,"33N"
260310648,true,1995-05-02 11:00:00.000,14.2933099691,45.8599122943,"ia","","2","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999",445141.46414993185,5078725.772700809,"33N"
260310649,true,1995-05-03 14:45:00.000,14.4268672974,45.8651591847,"ii","","3","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999",455513.3513329046,5079225.622680828,"33N"
260310650,true,1995-05-10 15:00:00.000,14.3305335048,45.9237961174,"ii","","3","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999",448090.57905823033,5085798.649988531,"33N"
260310651,true,1995-05-17 15:30:00.000,14.4552489534,45.8603491851,"ia","seems to be with Mishko","2","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999",457712.69127302454,5078675.787700516,"33N"
260310652,true,1995-05-20 14:00:00.000,14.3663632999,45.8625902232,"nm","","2","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999",450814.7614798588,5078975.697689157,"33N"
260310653,true,1995-05-21 17:15:00.000,14.336369254,45.8939124504,"nm","","1","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999",448515.4515478258,5082474.647588541,"33N"
260310654,true,1995-05-23 11:15:00.000,14.273877119,45.8687883344,"ii","","4","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999",443641.9141956422,5079725.472673312,"33N"
260310656,true,1997-04-21 20:17:00.000,14.3031661581,45.8698704914,"aa","","4","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",445916.23162657133,5079825.442661893,"33N"
260310657,true,1997-04-24 14:55:00.000,14.3097691893,45.8827325171,"nm","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",446441.07411019685,5081250.015123754,"33N"
260310658,true,1997-04-25 07:45:00.000,14.2977536989,45.8905324187,"ii","tracks of 14 cm leading to feeding place","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",445516.35163423617,5082124.752595904,"33N"
260310659,true,1997-04-27 06:50:00.000,14.3018500442,45.8721119246,"aa","on trail to feeding site her size","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",445816.26162928756,5080075.367663375,"33N"
260310660,true,1997-04-30 07:15:00.000,14.3308476933,45.9244727913,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",448115.57155812264,5085873.627480212,"33N"
260310661,true,1997-05-01 08:35:00.000,14.321861522,45.9212705926,"aa","","2","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",447415.78158018045,5085523.732495518,"33N"
260310662,true,1997-05-01 23:00:00.000,14.3332493307,45.9123398105,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",448290.5190507822,5084524.032522091,"33N"
260310663,true,1997-05-04 07:00:00.000,14.3099213526,45.8964551391,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",446466.0666084124,5082774.557577525,"33N"
260310664,true,1997-05-05 15:40:00.000,14.2824519018,45.8780653144,"nm","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",444316.71167221584,5080750.165134189,"33N"
260310665,true,1997-05-07 16:30:00.000,14.314887502,45.9117813077,"nm","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",446865.9465914023,5084474.047527925,"33N"
260310666,true,1997-05-09 14:55:00.000,14.3267311891,45.9183751056,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",447790.6690676565,5085198.830006912,"33N"
260310667,true,1997-05-10 11:50:00.000,14.3171155321,45.9140440944,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",447040.894091631,5084723.97251843,"33N"
260310668,true,1997-05-11 03:30:00.000,14.319690738,45.9142843997,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",447240.8340837506,5084748.965015452,"33N"
260310669,true,1997-05-12 13:25:00.000,14.2946009691,45.8851142948,"aa","","2","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",445266.42664467084,5081524.932615195,"33N"
260310670,true,1997-05-13 17:21:00.000,14.3060164226,45.899580729,"aa","mooving from debeli vrh to slemena","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",446166.1566140039,5083124.452563333,"33N"
260310671,true,1997-05-15 14:30:00.000,14.3252854111,45.8781013172,"ii","","4","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",447640.71407443035,5080725.172635436,"33N"
260310672,true,1997-05-17 13:35:00.000,14.3105433663,45.898258459,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",446516.0516045335,5082974.497575666,"33N"
260310673,true,1997-05-18 07:10:00.000,14.3059268483,45.8809096728,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",446141.16411666403,5081050.07513318,"33N"
260310674,true,1997-05-20 08:50:00.000,14.3242047645,45.8875426714,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",447565.7365718951,5081774.857610402,"33N"
260310675,true,1997-05-21 15:50:00.000,14.3057475256,45.8953051283,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",446141.16411818727,5082649.595082306,"33N"
260310676,true,1997-05-22 21:45:00.000,14.3228699348,45.8913588502,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",447465.76657333,5082199.73009683,"33N"
260310677,true,1997-05-23 16:30:00.000,14.3119679685,45.9133383817,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",446641.0140984341,5084648.995018589,"33N"
260310678,true,1997-05-25 12:00:00.000,14.3070556495,45.8937384481,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",446241.1341135772,5082474.64758532,"33N"
260310679,true,1997-05-26 11:30:00.000,14.290713166,45.8868897973,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",444966.5166538789,5081724.872612657,"33N"
260310680,true,1997-05-27 13:10:00.000,14.3090302488,45.8903762175,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",446391.0891118261,5082099.7600956885,"33N"
260310681,true,1997-06-01 15:30:00.000,14.3302003754,45.9246939435,"nm","moved in forest, chased towards me by red dear","4","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",448065.58655736863,5085898.619977826,"33N"
260310682,true,1997-06-03 13:35:00.000,14.327355086,45.8934098525,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",447815.66157001484,5082424.662588223,"33N"
260310683,true,1997-06-05 12:35:00.000,14.3135015077,45.919646062,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",446765.97659833526,5085348.784997449,"33N"
260310684,true,1997-06-06 18:55:00.000,14.3154794217,45.9160588099,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",446915.93159191415,5084948.905013052,"33N"
260310685,true,1997-06-07 09:30:00.000,14.2882341549,45.8792262105,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",444766.57665956405,5080875.127632916,"33N"
260310686,true,1997-06-11 13:45:00.000,14.3116346049,45.9142361541,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",446616.02160389494,5084748.965022071,"33N"
260310687,true,1997-06-12 15:40:00.000,14.3245462585,45.9125136436,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",447615.72157111287,5084549.025028029,"33N"
260310688,true,1997-06-13 17:10:00.000,14.2929844443,45.9109730534,"nm","","2","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",445166.4566459943,5084399.070030213,"33N"
260310689,true,1997-06-15 21:30:00.000,14.3152221498,45.884564895,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",446865.94659730635,5081449.955122172,"33N"
260310690,true,1997-06-17 14:00:00.000,14.309579697,45.8980276949,"ii","","4","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",446441.07410432096,5082949.505074753,"33N"
260310691,true,1997-06-19 13:45:00.000,14.3183852324,45.9156262897,"ii","see activity monitoring form.","4","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",447140.8640836057,5084898.920010866,"33N"
260310692,true,1997-06-20 16:30:00.000,14.3102759587,45.9198515836,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",446516.05160350347,5085373.777500778,"33N"
260310693,true,1997-06-21 12:30:00.000,14.3409057686,45.9189076295,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",448890.339036857,5085248.815001158,"33N"
260310694,true,1997-06-26 13:25:00.000,14.3150230785,45.9007598011,"aa","","2","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",446865.9465944375,5083249.4150641,"33N"
260310695,true,1997-06-28 10:15:00.000,14.3129152571,45.9149186964,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",446715.99159796175,5084823.942518455,"33N"
260310696,true,1997-06-29 21:20:00.000,14.3151433306,45.9171815206,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",446890.93909212574,5085073.867512117,"33N"
260310697,true,1997-07-01 08:35:00.000,14.3152235644,45.9106585965,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",446890.9390918254,5084349.085024455,"33N"
260310698,true,1997-07-02 15:00:00.000,14.3053244148,45.9034005976,"aa","","2","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",446116.1716160347,5083549.325053427,"33N"
260310699,true,1997-07-03 11:00:00.000,14.3259359501,45.9041988772,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",447715.69157282583,5083624.302546352,"33N"
260310700,true,1997-07-06 11:20:00.000,14.3131067187,45.8993986244,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",446715.99160191196,5083099.460067575,"33N"
260310701,true,1997-07-08 10:30:00.000,14.3110903052,45.9061348487,"aa","fresh tracks of 2 bears in the grass","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",446566.0366024216,5083849.235047751,"33N"
260310702,true,1997-07-12 17:10:00.000,14.3085378568,45.9040949239,"aa","","4","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",446366.09661008837,5083624.302548717,"33N"
260310703,true,1997-07-16 11:50:00.000,14.3144866971,45.891983703,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",446815.9615991902,5082274.707587311,"33N"
260310704,true,1997-07-17 07:15:00.000,14.3191590147,45.9050584816,"nm","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",447190.84908285405,5083724.2725530835,"33N"
260310705,true,1997-07-18 10:05:00.000,14.3236178049,45.9093589204,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",447540.7440776072,5084199.13003914,"33N"
260310706,true,1997-07-19 10:15:00.000,14.3098823419,45.8996041422,"aa","","2","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999",446466.0666050392,5083124.452566248,"33N"
